No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V,DTI,FICO_Band,Utilization_Band,DTI_Band,LoanAmount_Band,Asset_Band,FICO_Imputed,Predicted_ChargeOff_Prob,Predicted_ChargeOff_Label
1,20,0,0,1,0,0,0,1,1,0,1,0,1,494,3,2.0,0,510.4,0.2571344917146669,43743,1,1,5551.0,1,,,0.011668152618704707,,Low (10-30%),Target (<36%),Moderate (5K-10K),<500,999,0.99373925,1
0,20,0,0,0,0,0,0,1,0,1,0,0,0,1759,0,2.0,0,733.6,0.0,51447,0,0,0.0,0,,618.0,0.014259334849456722,Fair,Very Low (<10%),Target (<36%),No Debt,1501-2000,618,0.0001898944,0
1,20,0,0,0,0,0,1,1,1,1,1,0,0,1693,3,1.0,0,245.6,0.4779394482321319,24818,1,1,9067.8,1,,,0.009896043194455638,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1501-2000,999,0.9956506,1
1,19,0,0,0,0,0,0,1,0,0,0,0,1,2650,1,0.0,1,358.40000000000003,0.0107786252997793,51709,1,0,0.0,0,,,0.006931095167185597,,Very Low (<10%),Target (<36%),No Debt,>2500,999,0.0007717718,0
1,22,0,0,0,0,0,1,0,0,1,0,1,1,1855,2,1.0,0,525.0,0.4714828085967956,40218,0,1,19443.0,0,,,0.013053856482172162,,Moderate (30-60%),Target (<36%),Very High (>15K),1501-2000,999,0.00025436585,0
1,23,0,0,0,0,0,0,1,0,0,0,1,0,1603,3,3.0,0,843.0,0.4052102941695459,31394,0,0,0.0,0,,,0.026852264763967636,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,0.00015880511,0
1,21,0,0,1,0,0,0,0,1,0,1,0,0,1727,3,1.0,1,1231.2,0.3705822044226909,52555,0,0,0.0,0,,,0.02342688611930359,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,0.007824687,0
0,24,0,0,0,0,0,0,1,1,0,1,1,0,2521,2,0.0,0,852.0,0.5415894694761161,22511,0,0,0.0,0,,598.0,0.03784816312025232,Fair,Moderate (30-60%),Target (<36%),No Debt,>2500,598,0.38966262,0
0,25,0,0,1,0,0,1,0,1,0,0,0,0,380,2,0.0,0,969.0,0.5623545691547799,38673,0,0,0.0,1,,677.0,0.02505624078814677,Good,Moderate (30-60%),Target (<36%),No Debt,<500,677,0.99502593,1
0,18,0,0,0,0,0,1,0,0,1,0,0,0,811,1,2.0,0,738.4000000000001,0.0650577956036884,53604,1,0,0.0,0,,502.0,0.013775091411088727,Poor,Very Low (<10%),Target (<36%),No Debt,501-1000,502,0.0003027043,0
0,22,0,0,0,0,0,0,0,0,1,0,1,0,1056,2,2.0,0,806.0,0.4795223928390058,40107,0,1,10382.0,0,,634.0,0.020096242551175605,Fair,Moderate (30-60%),Target (<36%),High (10K-15K),1001-1500,634,0.00021384064,0
0,21,0,0,0,0,0,1,0,0,1,0,1,1,2597,0,1.0,0,120.0,0.2437784368281154,40580,0,0,0.0,0,,547.0,0.002957121734844751,Poor,Low (10-30%),Target (<36%),No Debt,>2500,547,0.00076902105,0
1,25,0,0,1,0,0,0,1,1,0,0,1,0,1218,2,2.0,0,741.0,0.0363856110079082,21521,0,0,0.0,1,,,0.03443148552576553,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,0.99739623,1
0,20,0,0,0,0,0,0,0,1,1,1,0,0,1338,0,2.0,0,297.6,0.2736014784415264,40631,0,1,6918.099999999999,1,,619.0,0.007324456695626493,Fair,Low (10-30%),Target (<36%),Moderate (5K-10K),1001-1500,619,0.9969529,1
1,21,0,0,0,0,0,0,0,1,0,1,1,0,1591,2,2.0,0,776.0,0.0,19376,0,0,0.0,0,,,0.040049545829892653,,Very Low (<10%),Target (<36%),No Debt,1501-2000,999,0.7469836,1
1,20,0,0,0,0,0,0,1,1,0,1,0,0,484,0,2.0,0,720.8000000000001,0.3846653044495496,20637,1,1,8964.9,1,,,0.03492755729999516,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),<500,999,0.99322283,1
1,25,0,0,1,0,0,1,1,1,1,1,0,0,2518,2,0.0,0,171.0,0.1738212460237075,49018,0,0,0.0,1,,,0.0034885144232730835,,Low (10-30%),Target (<36%),No Debt,>2500,999,0.9997892,1
1,18,0,0,0,0,0,0,0,1,0,0,0,0,898,0,2.0,0,352.8,0.3376992750334768,21081,0,1,2472.4,1,,,0.016735448982496088,,Moderate (30-60%),Target (<36%),Low (1K-5K),501-1000,999,0.5751655,0
1,18,0,0,0,0,0,1,1,0,0,0,0,0,1861,1,1.0,0,562.4,0.1600987852806615,46432,0,0,0.0,0,,,0.012112336319779461,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.000101695565,0
0,21,0,0,0,0,0,0,0,0,1,0,0,0,2700,0,0.0,0,763.2,0.1650751364639756,43444,0,1,2531.9,0,,537.0,0.017567443145198418,Poor,Low (10-30%),Target (<36%),Low (1K-5K),>2500,537,0.0001587264,0
0,23,0,0,0,0,0,1,0,0,1,0,1,0,2552,3,2.0,0,44.0,0.1473469998529235,32306,0,0,0.0,0,,573.0,0.001361976103510184,Poor,Low (10-30%),Target (<36%),No Debt,>2500,573,0.0037501869,0
0,22,0,0,0,0,0,1,0,0,0,0,0,0,2908,1,2.0,0,766.0,0.0542052384363397,48632,0,0,0.0,0,,504.0,0.015750945879256458,Poor,Very Low (<10%),Target (<36%),No Debt,>2500,504,0.00025961726,0
0,22,0,0,0,0,0,0,0,0,1,0,1,1,1938,0,1.0,0,929.0,0.3010080404323172,35562,1,1,10523.0,0,,648.0,0.026123390135537935,Fair,Moderate (30-60%),Target (<36%),High (10K-15K),1501-2000,648,3.860341e-05,0
1,23,0,0,1,0,0,0,0,1,0,0,0,0,505,3,3.0,0,926.0,0.2308861850112623,28222,0,1,3634.0,0,,,0.032811281978598256,,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,999,0.19864506,0
0,20,0,0,0,0,0,0,0,0,0,0,0,1,2877,3,1.0,0,615.2,0.0749115536313201,18594,1,0,0.0,0,,632.0,0.03308594170162418,Fair,Very Low (<10%),Target (<36%),No Debt,>2500,632,0.0002380337,0
0,21,0,0,1,0,0,0,0,1,0,0,0,0,904,3,0.0,0,96.0,0.2375144610362299,30997,0,1,5471.9,1,,607.0,0.003097073910378424,Fair,Low (10-30%),Target (<36%),Moderate (5K-10K),501-1000,607,0.8187406,1
1,18,0,0,0,0,0,0,0,0,0,0,1,0,2356,2,0.0,0,650.4000000000001,0.5803257745102299,39159,0,1,3059.7,0,,,0.016609208611047272,,Moderate (30-60%),Target (<36%),Low (1K-5K),2001-2500,999,0.00012523693,0
0,22,0,0,0,0,0,1,0,0,0,0,1,0,1107,2,2.0,0,855.0,0.1990942008923416,31788,1,0,0.0,0,,500.0,0.026896942242355604,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,500,0.00043335027,0
0,25,0,0,1,0,0,0,0,0,0,0,0,0,1229,1,2.0,0,982.0,0.3935895633269687,20693,1,0,0.0,1,50.0,573.0,0.04745566133475088,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,573,0.99685127,1
0,22,0,0,0,0,0,0,0,0,1,0,0,0,2428,3,3.0,1,357.0,0.3318835479914813,54660,0,1,2111.0,0,,626.0,0.006531284302963776,Fair,Moderate (30-60%),Target (<36%),Low (1K-5K),2001-2500,626,0.00031863927,0
1,18,0,0,0,0,0,1,0,0,0,0,0,1,1639,0,1.0,0,747.2,0.2153348611984252,39404,1,1,2098.6,0,,,0.01896254187392143,,Low (10-30%),Target (<36%),Low (1K-5K),1501-2000,999,0.00026093842,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2781,1,1.0,1,1107.0,0.0341091679544502,36179,0,1,11431.0,0,,666.0,0.03059786063738633,Fair,Very Low (<10%),Target (<36%),High (10K-15K),>2500,666,9.0777554e-05,0
0,22,0,0,0,0,0,0,0,1,0,1,0,0,2341,1,2.0,0,36.0,0.2939377198304296,38551,0,0,0.0,0,,540.0,0.0009338279162667636,Poor,Low (10-30%),Target (<36%),No Debt,2001-2500,540,0.06739586,0
0,24,0,0,0,0,0,0,0,0,1,0,0,0,1284,2,2.0,1,811.0,0.3685537515022917,42949,0,0,0.0,0,,557.0,0.01888286106777806,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,557,5.3148873e-05,0
0,20,0,0,1,0,0,0,1,1,0,1,0,0,1654,3,2.0,0,192.0,0.0613187762271129,49668,0,1,12943.0,1,,526.0,0.003865668035757429,Poor,Very Low (<10%),Target (<36%),High (10K-15K),1501-2000,526,0.6157917,0
0,21,0,0,1,0,0,0,0,1,0,0,1,0,1289,2,1.0,0,704.8000000000001,0.0572229734912643,51952,0,0,0.0,0,,600.0,0.013566368955959349,Fair,Very Low (<10%),Target (<36%),No Debt,1001-1500,600,0.6604571,0
0,18,0,0,1,0,0,1,0,1,1,0,1,0,430,0,0.0,0,444.8,0.2534320275604839,40253,0,0,0.0,1,,548.0,0.011050108066479518,Poor,Low (10-30%),Target (<36%),No Debt,<500,548,0.9047631,1
0,21,0,0,0,0,0,1,0,0,1,0,1,1,2470,0,2.0,0,536.0,0.3620728671662178,53609,0,1,5488.0,0,,649.0,0.00999832117741424,Fair,Moderate (30-60%),Target (<36%),Moderate (5K-10K),2001-2500,649,0.00017789587,0
1,24,0,0,0,0,0,1,0,0,0,0,0,0,1011,1,1.0,0,349.0,0.2248012997914628,31336,0,0,0.0,0,,,0.011137350012764871,,Low (10-30%),Target (<36%),No Debt,1001-1500,999,0.0008847602,0
0,22,0,0,1,0,0,0,0,0,0,1,0,0,1735,1,2.0,0,861.0,0.3362522486940689,49543,0,1,7858.0,0,,514.0,0.01737884262156107,Poor,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1501-2000,514,0.09246672,0
0,25,0,0,0,0,0,0,1,0,0,0,0,1,1330,3,0.0,0,14.0,0.3656791194750748,20804,0,0,0.0,0,,527.0,0.0006729475100942127,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,527,0.0005880699,0
1,24,0,0,1,0,0,0,1,1,0,0,1,0,2605,0,2.0,0,654.0,0.1831677457425335,20365,0,1,5675.0,0,,,0.03211392094279401,,Low (10-30%),Target (<36%),Moderate (5K-10K),>2500,999,0.4467297,0
1,18,0,0,0,0,0,0,1,0,1,0,0,1,1596,1,1.0,0,156.0,0.1211834384530076,29687,0,1,4448.5,0,,,0.005254825344426854,,Low (10-30%),Target (<36%),Low (1K-5K),1501-2000,999,0.000256881,0
1,20,0,0,0,0,0,1,1,0,1,0,1,0,1049,3,1.0,0,490.4,0.4175303145521314,46658,1,1,7468.299999999999,0,,,0.010510523382913969,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1001-1500,999,0.0003171917,0
1,19,0,0,0,0,0,1,0,0,0,0,0,0,1631,2,0.0,0,230.4,0.2373687490805728,52593,0,0,0.0,0,,,0.004380811134561634,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.0009757897,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,1.0,0,722.4000000000001,0.3375198578072801,24360,0,0,0.0,0,,507.0,0.029655172413793108,Poor,Moderate (30-60%),Target (<36%),No Debt,>2500,507,0.00051568163,0
1,24,0,0,0,0,0,0,0,0,0,0,1,1,152,0,2.0,0,939.0,0.1682899190911544,23769,1,0,0.0,0,,,0.03950523791493121,,Low (10-30%),Target (<36%),No Debt,<500,999,0.0018705603,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2704,2,0.0,0,394.0,0.0,35352,1,0,0.0,0,,584.0,0.011145055442407785,Fair,Very Low (<10%),Target (<36%),No Debt,>2500,584,0.0002690997,0
1,19,0,0,0,0,0,0,0,0,0,0,1,0,1198,2,1.0,0,191.2,0.2554632084318656,50277,0,1,2053.8,0,,,0.0038029317580603452,,Low (10-30%),Target (<36%),Low (1K-5K),1001-1500,999,0.0013511028,0
1,20,0,0,1,0,0,1,0,1,0,1,1,0,2145,0,0.0,0,613.6,0.3236542065751441,33489,0,0,0.0,0,,,0.018322434232135927,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,0.06378748,0
0,25,0,0,0,0,0,0,0,1,0,1,0,1,1622,2,1.0,0,11.0,0.2837877006630264,53009,0,0,0.0,1,,576.0,0.00020751193193608634,Poor,Low (10-30%),Target (<36%),No Debt,1501-2000,576,0.9967764,1
0,23,0,0,0,0,0,1,0,0,0,0,0,1,2554,1,2.0,0,443.0,0.165195123546629,35061,0,0,0.0,0,,669.0,0.01263512164513277,Fair,Low (10-30%),Target (<36%),No Debt,>2500,669,0.0008734501,0
0,25,0,0,0,0,0,1,0,0,1,0,0,0,2874,2,2.0,1,1673.0,0.1232676712570426,19868,0,0,0.0,0,,503.0,0.0842057580028186,Poor,Low (10-30%),Target (<36%),No Debt,>2500,503,0.002418147,0
0,25,0,0,1,0,0,1,0,1,1,0,1,0,199,0,1.0,0,119.0,0.1677564306291136,23933,0,0,0.0,1,,556.0,0.004972214097689383,Poor,Low (10-30%),Target (<36%),No Debt,<500,556,0.9941189,1
0,24,0,0,0,0,0,0,0,0,1,0,0,0,1298,2,1.0,0,829.0,0.2012081267875134,25017,1,0,0.0,0,,522.0,0.033137466522764523,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,522,0.0004885682,0
1,24,0,0,0,0,0,1,0,0,1,0,0,0,2664,2,0.0,0,387.0,0.3616205137188296,40820,0,0,0.0,0,,,0.009480646741793239,,Moderate (30-60%),Target (<36%),No Debt,>2500,999,0.00045692618,0
0,24,0,0,0,0,0,1,1,0,0,0,1,0,490,1,1.0,0,965.0,0.3377235445401195,20064,0,0,0.0,0,,532.0,0.04809609250398724,Poor,Moderate (30-60%),Target (<36%),No Debt,<500,532,0.00020351564,0
1,19,0,0,0,0,0,1,0,0,0,0,0,0,963,2,1.0,0,221.6,0.2836792780225165,19130,0,1,2882.6,0,,,0.011583899634082592,,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,999,0.0004416946,0
1,19,0,0,0,0,0,0,0,0,0,0,1,1,175,0,2.0,0,427.2000000000001,0.2382750995688001,37422,1,0,0.0,0,,,0.011415744749078085,,Low (10-30%),Target (<36%),No Debt,<500,999,0.0018533629,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2.0,0,14.4,0.3265974329696405,19234,1,1,17248.699999999997,0,,,0.0007486742227305813,,Moderate (30-60%),Target (<36%),Very High (>15K),<500,999,0.00010240614,0
1,18,0,0,0,0,0,1,0,0,1,0,0,0,914,0,2.0,0,96.0,0.0,39207,0,0,0.0,0,,,0.002448542352130997,,Very Low (<10%),Target (<36%),No Debt,501-1000,999,0.0003840522,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2879,1,0.0,0,94.4,0.0,29844,0,0,0.0,0,,569.0,0.003163114863959255,Poor,Very Low (<10%),Target (<36%),No Debt,>2500,569,0.00013040208,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,0.0,0,234.4,0.221917541303814,25894,0,1,8628.9,0,,,0.00905229010581602,,Low (10-30%),Target (<36%),Moderate (5K-10K),1501-2000,999,0.00077489944,0
1,23,0,0,1,0,0,0,0,1,0,0,0,0,830,0,2.0,0,985.0,0.4716482778288982,33990,0,0,0.0,1,,,0.028979111503383347,,Moderate (30-60%),Target (<36%),No Debt,501-1000,999,0.99536246,1
0,25,0,0,0,0,0,0,0,0,0,0,1,1,2439,2,1.0,0,281.0,0.1680383638338437,54171,0,0,0.0,0,,645.0,0.0051872773255062675,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,645,0.00039223957,0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,2389,3,2.0,0,54.0,0.4734568330512768,26833,0,0,0.0,0,,679.0,0.002012447359594529,Good,Moderate (30-60%),Target (<36%),No Debt,2001-2500,679,0.00011092139,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,2896,2,1.0,0,432.8,0.1576268114337045,37116,0,0,0.0,0,,625.0,0.011660739303804289,Fair,Low (10-30%),Target (<36%),No Debt,>2500,625,0.00025368552,0
0,19,0,0,0,0,0,0,0,0,1,0,1,0,418,2,1.0,0,556.8000000000001,0.1883080422029162,27106,0,0,0.0,0,,530.0,0.02054157751051428,Poor,Low (10-30%),Target (<36%),No Debt,<500,530,6.540037e-05,0
0,20,0,0,0,0,0,1,0,0,1,0,0,0,1460,3,0.0,0,466.4,0.0,24590,0,0,0.0,0,,620.0,0.018967059780398535,Fair,Very Low (<10%),Target (<36%),No Debt,1001-1500,620,0.0006350856,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1861,1,1.0,1,963.2,0.334875127151543,39415,0,0,0.0,0,,,0.024437396930102755,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,5.730693e-05,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1051,2,0.0,0,238.4,0.0857341243280272,22318,1,0,0.0,0,,,0.010681960749171073,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,8.834469e-05,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,573,2,1.0,0,327.0,0.0974271017505608,23948,0,0,0.0,0,,,0.013654584934023719,,Very Low (<10%),Target (<36%),No Debt,501-1000,999,4.3839555e-05,0
1,21,0,0,1,0,0,0,0,1,0,1,0,0,277,0,2.0,0,578.4,0.0,42312,0,1,15668.8,0,,,0.01366988088485536,,Very Low (<10%),Target (<36%),Very High (>15K),<500,999,0.03227057,0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,812,2,0.0,0,728.0,0.0439129604130507,37947,1,1,11347.0,0,,,0.019184652278177457,,Very Low (<10%),Target (<36%),High (10K-15K),501-1000,999,0.00093920395,0
0,24,0,0,0,0,0,1,0,1,1,1,0,0,980,0,2.0,0,262.0,0.1805862830298065,21625,0,0,0.0,1,,571.0,0.012115606936416185,Poor,Low (10-30%),Target (<36%),No Debt,501-1000,571,0.999169,1
0,18,0,0,0,0,0,0,0,0,0,0,0,0,818,0,2.0,0,464.0,0.4975827419802495,30631,1,0,0.0,0,,668.0,0.015148052626424212,Fair,Moderate (30-60%),Target (<36%),No Debt,501-1000,668,8.761455e-05,0
0,21,0,0,0,0,0,0,0,0,0,1,1,0,2827,1,2.0,0,529.6,0.3000625881164989,37984,0,1,13284.6,0,,658.0,0.013942712721145747,Fair,Moderate (30-60%),Target (<36%),High (10K-15K),>2500,658,0.0051367762,0
0,18,0,0,0,0,0,0,0,0,1,0,0,1,1976,0,2.0,0,652.0,0.5050876630898561,52310,1,1,7536.2,0,,545.0,0.01246415599311795,Poor,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1501-2000,545,0.00067238294,0
0,25,0,0,1,0,0,1,1,1,1,0,1,0,2062,2,0.0,0,246.0,0.1282537018579666,35504,0,1,5370.0,1,,587.0,0.006928796755295178,Fair,Low (10-30%),Target (<36%),Moderate (5K-10K),2001-2500,587,0.99554294,1
0,25,0,0,0,0,0,0,1,0,1,0,0,0,2547,3,1.0,1,1531.0,0.5412347041818841,20671,0,0,0.0,0,,525.0,0.07406511537903343,Poor,Moderate (30-60%),Target (<36%),No Debt,>2500,525,0.0004011218,0
1,25,0,0,0,0,0,0,0,0,0,0,1,0,1192,2,1.0,0,923.0,0.43279903095435,38917,0,0,0.0,0,,,0.023717141609065448,,Moderate (30-60%),Target (<36%),No Debt,1001-1500,999,0.00045972748,0
1,23,0,0,0,0,0,1,0,0,1,0,0,1,582,3,0.0,0,89.0,0.3145130425160612,26598,0,1,13887.0,0,,,0.003346116249342056,,Moderate (30-60%),Target (<36%),High (10K-15K),501-1000,999,0.0001792348,0
0,21,0,0,1,0,0,0,0,1,1,1,0,1,1569,3,1.0,1,1170.4,0.3238348066084894,21331,0,1,2050.3,0,,549.0,0.054868501242323384,Poor,Moderate (30-60%),Target (<36%),Low (1K-5K),1501-2000,549,0.023760311,0
1,20,0,0,0,0,0,0,1,0,0,0,0,1,1087,2,0.0,0,26.4,0.2481625066101031,52952,1,0,0.0,0,,,0.000498564737875812,,Low (10-30%),Target (<36%),No Debt,1001-1500,999,0.00086497364,0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,2452,3,1.0,0,958.0,0.2010122120249371,44547,1,0,0.0,0,,638.0,0.021505376344086023,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,638,3.512048e-05,0
0,21,0,0,1,0,0,0,0,1,0,0,0,0,413,2,2.0,0,630.4000000000001,0.4062812656299234,42355,1,1,3833.2,0,,530.0,0.01488372093023256,Poor,Moderate (30-60%),Target (<36%),Low (1K-5K),<500,530,0.013491211,0
0,19,0,0,1,0,0,0,1,1,0,1,0,1,411,2,1.0,0,516.8000000000001,0.1105356079356047,35661,1,0,0.0,1,,622.0,0.01449202209696868,Fair,Low (10-30%),Target (<36%),No Debt,<500,622,0.9931846,1
1,19,0,0,0,0,0,1,1,0,1,0,1,0,2465,3,0.0,0,463.2000000000001,0.4750116070739143,29700,1,1,9761.5,0,,,0.015595959595959599,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),2001-2500,999,0.0013249405,0
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1214,0,1.0,0,509.0,0.3172536594995285,25649,1,0,0.0,0,,,0.019844828258411634,,Moderate (30-60%),Target (<36%),No Debt,1001-1500,999,0.0030322804,0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1185,1,2.0,0,752.0,0.1896742350199253,34057,0,0,0.0,0,,553.0,0.022080629532842,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,553,5.1665367e-05,0
1,20,0,0,0,0,0,1,0,0,1,0,0,0,1454,0,1.0,0,670.4000000000001,0.4038827060745524,23171,0,1,13594.7,0,,,0.02893271762116439,,Moderate (30-60%),Target (<36%),High (10K-15K),1001-1500,999,0.00072484306,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,1785,1,1.0,1,609.6,0.0,29447,1,0,0.0,0,,647.0,0.020701599483818386,Fair,Very Low (<10%),Target (<36%),No Debt,1501-2000,647,9.6655596e-05,0
1,19,0,0,1,0,0,0,1,1,0,1,1,0,1375,1,1.0,0,287.2,0.1133674403037021,45260,0,1,11708.2,0,,,0.006345558992487847,,Low (10-30%),Target (<36%),High (10K-15K),1001-1500,999,0.8825636,1
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1273,1,0.0,0,613.0,0.2180758212448163,50471,1,0,0.0,0,,533.0,0.012145588555804323,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,533,9.946969e-05,0
0,23,0,0,0,0,0,1,0,0,0,0,0,1,1377,0,2.0,0,981.0,0.3679404545367449,34130,0,0,0.0,0,,544.0,0.028743041312628188,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,544,0.00024095076,0
0,22,0,0,0,0,0,1,0,0,1,0,0,0,783,1,0.0,1,1045.0,0.3253581575175156,35007,0,0,0.0,0,,629.0,0.029851172622618334,Fair,Moderate (30-60%),Target (<36%),No Debt,501-1000,629,0.00039548415,0
1,23,0,0,0,0,0,1,0,0,1,0,0,0,1324,0,2.0,0,853.0,0.6009824315889996,38967,0,0,0.0,0,,,0.021890317448097107,,High (60-100%),Target (<36%),No Debt,1001-1500,999,0.0005440058,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,1.0,0,52.0,0.359107336876365,18307,0,0,0.0,0,,,0.0028404435461845197,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,0.00021760998,0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1960,0,1.0,0,715.2,0.4526111999199194,25056,0,1,11363.8,0,,,0.028544061302681993,,Moderate (30-60%),Target (<36%),High (10K-15K),1501-2000,999,0.0002767921,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,648,2,1.0,0,139.0,0.054045728249373,37337,0,0,0.0,0,,538.0,0.003722848648793422,Poor,Very Low (<10%),Target (<36%),No Debt,501-1000,538,4.796216e-05,0
1,18,0,0,0,0,0,1,1,0,1,0,1,0,2406,1,0.0,0,195.2,0.5917348336040922,42232,1,1,8436.4,0,,,0.004622087516575109,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),2001-2500,999,0.0001240704,0
0,21,0,0,1,0,0,0,0,1,0,1,0,0,1183,0,0.0,0,704.8000000000001,0.42918230877229,28961,1,1,10856.3,1,,606.0,0.024336176237008393,Fair,Moderate (30-60%),Target (<36%),High (10K-15K),1001-1500,606,0.9991055,1
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2769,3,0.0,0,603.2,0.0910402098123865,46688,0,0,0.0,0,,,0.012919808087731324,,Very Low (<10%),Target (<36%),No Debt,>2500,999,0.00015769528,0
0,23,0,0,0,0,0,0,0,0,0,0,0,1,1657,2,2.0,0,589.0,0.0804123060658717,25645,0,1,9925.0,0,,603.0,0.022967440046792745,Fair,Very Low (<10%),Target (<36%),Moderate (5K-10K),1501-2000,603,0.00030201967,0
0,24,0,0,0,0,0,1,0,0,1,0,1,0,2281,2,0.0,0,323.0,0.3844360619503685,53745,1,0,0.0,0,,600.0,0.006009861382454182,Fair,Moderate (30-60%),Target (<36%),No Debt,2001-2500,600,0.0017504235,0
0,20,0,0,0,0,0,1,0,0,0,0,0,0,1891,3,1.0,1,1416.0,0.3732486737289806,25076,0,1,7449.4,0,,590.0,0.05646833625777636,Fair,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1501-2000,590,0.00022716916,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,166,1,2.0,1,1588.8000000000002,0.2058689640667505,51427,1,0,0.0,0,,,0.030894277325140496,,Low (10-30%),Target (<36%),No Debt,<500,999,0.0015535577,0
0,22,0,0,0,0,0,0,0,1,0,0,1,0,1029,1,1.0,0,320.0,0.3998597450625162,41279,0,0,0.0,1,,571.0,0.007752125778240752,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,571,0.9874715,1
0,25,0,0,0,0,0,0,0,1,0,0,0,0,841,3,3.0,0,264.0,0.4758540707207776,54563,0,0,0.0,1,,506.0,0.004838443633964408,Poor,Moderate (30-60%),Target (<36%),No Debt,501-1000,506,0.9969133,1
0,22,0,0,0,0,0,0,0,0,0,0,1,1,609,3,1.0,0,876.0,0.4562924960770692,29255,0,0,0.0,0,,556.0,0.029943599384720562,Poor,Moderate (30-60%),Target (<36%),No Debt,501-1000,556,7.186253e-05,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,1272,2,0.0,0,729.6,0.3369266897272166,43433,0,1,12516.0,0,,,0.01679828701678447,,Moderate (30-60%),Target (<36%),High (10K-15K),1001-1500,999,0.0001688919,0
0,21,0,0,0,0,0,1,0,0,1,0,0,0,2767,0,0.0,0,285.6,0.0615556426581186,20483,0,0,0.0,0,,514.0,0.013943270028804376,Poor,Very Low (<10%),Target (<36%),No Debt,>2500,514,0.0012359939,0
0,22,0,0,0,0,0,1,1,0,0,0,0,0,228,1,2.0,0,169.0,0.1855659600243883,19217,0,1,3502.0,0,,675.0,0.008794296716448978,Good,Low (10-30%),Target (<36%),Low (1K-5K),<500,675,0.00059184065,0
0,21,0,0,0,0,0,1,0,0,1,0,1,1,2641,3,2.0,0,641.6,0.0090297328955967,26623,0,1,9346.4,0,,509.0,0.024099462870450363,Poor,Very Low (<10%),Target (<36%),Moderate (5K-10K),>2500,509,0.0025104256,0
